ticker,type,strike,expiry,iv,open_interest,market_price
BOVAN166W2,PUT,R$ 166.00,13/02/2026,16.1%,12513367,129.14
BOVAB166W2,CALL,R$ 166.00,13/02/2026,13.4%,12500580,-7.69
BOVAN157W2,PUT,R$ 157.00,13/02/2026,14.3%,11000306,-77.53
BOVAB157W2,CALL,R$ 157.00,13/02/2026,0.0%,11000009,0
BOVAB180,CALL,R$ 180.00,20/02/2026,18.8%,10358956,37.5
BOVAA158W4,CALL,R$ 158.00,23/01/2026,19.3%,9868168,26.52
BOVAM158W4,PUT,R$ 158.00,23/01/2026,19.5%,9781542,-46.66
BOVAB170,CALL,R$ 170.00,20/02/2026,14.8%,7338049,43.05
BOVAN155,PUT,R$ 155.00,20/02/2026,17.5%,7276631,-9.09
BOVAN154,PUT,R$ 154.00,20/02/2026,17.9%,6413084,-8.57
BOVAN150,PUT,R$ 150.00,20/02/2026,19.9%,5934338,5.88
BOVAB158,CALL,R$ 158.00,20/02/2026,13.8%,5810916,19.84
BOVAN160,PUT,R$ 160.00,20/02/2026,16.2%,5789590,-17.77
BOVAB154,CALL,R$ 154.00,20/02/2026,11.4%,5641966,11.66
BOVAB155,CALL,R$ 155.00,20/02/2026,13.2%,5585508,13.89
BOVAB190,CALL,R$ 190.00,20/02/2026,23.4%,5381441,16.66
BOVAN158,PUT,R$ 158.00,20/02/2026,16.5%,5231971,-13.95
BOVAO110,PUT,R$ 110.00,20/03/2026,36.4%,5109464,0
BOVAN159,PUT,R$ 159.00,20/02/2026,16.4%,5094361,-15.74
BOVAN120,PUT,R$ 120.00,20/02/2026,38.6%,5001053,0
BOVAN156,PUT,R$ 156.00,20/02/2026,17.1%,4918493,-5.88
BOVAN157,PUT,R$ 157.00,20/02/2026,16.8%,4469789,-17.64
BOVAO100,PUT,R$ 100.00,20/03/2026,39.3%,4454592,0
BOVAL2,CALL,R$ 180.00,18/12/2026,17.1%,4453743,7.59
BOVAB153,CALL,R$ 153.00,20/02/2026,0.0%,4402463,10.46
BOVAX2,PUT,R$ 180.00,18/12/2026,26.2%,4242121,-8.07
BOVAN153,PUT,R$ 153.00,20/02/2026,18.2%,4202412,-6.66
BOVAB159,CALL,R$ 159.00,20/02/2026,14.1%,4137939,20.1
BOVAN110,PUT,R$ 110.00,20/02/2026,38.3%,4073754,0
BOVAN100,PUT,R$ 100.00,20/02/2026,39.6%,3890392,0
BOVAB162,CALL,R$ 162.00,20/02/2026,14.3%,3660624,25.42
BOVAB160,CALL,R$ 160.00,20/02/2026,14.2%,3659597,21.2
BOVAB157,CALL,R$ 157.00,20/02/2026,13.8%,3624434,18.03
BOVAN145,PUT,R$ 145.00,20/02/2026,23.0%,3593374,0
BOVAB150,CALL,R$ 150.00,20/02/2026,0.0%,3560783,7.85
BOVAN151,PUT,R$ 151.00,20/02/2026,19.3%,3490020,-4.76
BOVAN161,PUT,R$ 161.00,20/02/2026,16.1%,3144882,-16.96
BOVAB166,CALL,R$ 166.00,20/02/2026,14.3%,3129074,38.18
BOVAN165,PUT,R$ 165.00,20/02/2026,15.9%,3081909,-16.76
BOVAN115,PUT,R$ 115.00,20/02/2026,36.6%,3052305,0
BOVAB172,CALL,R$ 172.00,20/02/2026,15.4%,2999499,53.19
BOVAB163,CALL,R$ 163.00,20/02/2026,14.3%,2996339,27.85
BOVAB156,CALL,R$ 156.00,20/02/2026,13.7%,2969364,15.8
BOVAB165,CALL,R$ 165.00,20/02/2026,14.4%,2966171,35
BOVAB151,CALL,R$ 151.00,20/02/2026,0.0%,2952404,9.04
BOVAB161,CALL,R$ 161.00,20/02/2026,14.2%,2814000,28.5
BOVAB171,CALL,R$ 171.00,20/02/2026,15.1%,2734824,45.76
BOVAD130,CALL,R$ 130.00,17/04/2026,0.0%,2702366,3.45
BOVAN123,PUT,R$ 123.00,20/02/2026,33.9%,2655251,0
BOVAN118,PUT,R$ 118.00,20/02/2026,34.3%,2613844,0
BOVAP154,PUT,R$ 155.00,17/04/2026,18.7%,2541166,-6.2
BOVAP130,PUT,R$ 130.00,17/04/2026,26.6%,2467753,0
BOVAB174,CALL,R$ 174.00,20/02/2026,16.1%,2376832,38.88
BOVAN105,PUT,R$ 105.00,20/02/2026,38.1%,2350301,0
BOVAN148,PUT,R$ 148.00,20/02/2026,21.1%,2299811,-7.14
BOVAD154,CALL,R$ 155.00,17/04/2026,13.2%,2283858,11.11
BOVAN162,PUT,R$ 162.00,20/02/2026,16.0%,2262725,-17.07
BOVAC167,CALL,R$ 167.00,20/03/2026,14.6%,2245421,17.29
BOVAF154,CALL,R$ 154.00,19/06/2026,13.5%,2231375,2.08
BOVAR154,PUT,R$ 154.00,19/06/2026,20.7%,2204302,-10.4
BOVAB130,CALL,R$ 130.00,20/02/2026,0.0%,2186702,2.5
BOVAR100,PUT,R$ 10.00,19/06/2026,98.9%,2153085,0
BOVAO167,PUT,R$ 167.00,20/03/2026,16.9%,2100249,-13.55
BOVAN106,PUT,R$ 106.00,20/02/2026,39.0%,2079849,0
BOVAB176,CALL,R$ 176.00,20/02/2026,16.9%,2030948,14.81
BOVAN800,PUT,R$ 80.00,20/02/2026,48.6%,2011599,0
BOVAP100,PUT,R$ 100.00,17/04/2026,36.4%,1976382,-50
BOVAB167,CALL,R$ 167.00,20/02/2026,14.4%,1964050,39.7
BOVAN140,PUT,R$ 140.00,20/02/2026,26.1%,1937151,20
BOVAB168,CALL,R$ 168.00,20/02/2026,14.5%,1887089,42.2
BOVAA165W4,CALL,R$ 165.00,23/01/2026,16.5%,1834810,103.84
BOVAB145,CALL,R$ 145.00,20/02/2026,0.0%,1806812,7.42
BOVAB169,CALL,R$ 169.00,20/02/2026,14.6%,1804165,45.45
BOVAB175,CALL,R$ 175.00,20/02/2026,16.5%,1774032,40
BOVAB138,CALL,R$ 138.00,20/02/2026,0.0%,1709687,4.42
BOVAM161W4,PUT,R$ 161.00,23/01/2026,17.0%,1696213,-43.93
BOVAN111,PUT,R$ 111.00,20/02/2026,37.1%,1693459,0
BOVAB164,CALL,R$ 164.00,20/02/2026,14.3%,1681207,33.19
BOVAN130,PUT,R$ 130.00,20/02/2026,32.0%,1573785,0
BOVAF160,CALL,R$ 160.00,19/06/2026,13.0%,1565027,7.64
BOVAN164,PUT,R$ 164.00,20/02/2026,15.9%,1543085,-15.77
BOVAR160,PUT,R$ 160.00,19/06/2026,19.5%,1535763,-3.07
BOVAN125,PUT,R$ 125.00,20/02/2026,33.8%,1524015,0
BOVAN152,PUT,R$ 152.00,20/02/2026,18.9%,1511112,9.09
BOVAB135,CALL,R$ 135.00,20/02/2026,0.0%,1487062,4.76
BOVAN163,PUT,R$ 163.00,20/02/2026,15.9%,1456790,-17.67
BOVAO800,PUT,R$ 80.00,20/03/2026,49.6%,1455652,0
BOVAB140,CALL,R$ 140.00,20/02/2026,23.6%,1443630,4.31
BOVAN170,PUT,R$ 170.00,20/02/2026,16.8%,1413312,-10.22
BOVAN122,PUT,R$ 122.00,20/02/2026,34.8%,1404143,0
BOVAP110,PUT,R$ 110.00,17/04/2026,33.6%,1381336,0
BOVAA164W4,CALL,R$ 164.00,23/01/2026,16.2%,1380448,128.94
BOVAO153,PUT,R$ 153.00,20/03/2026,18.3%,1312330,-6.75
BOVAB152,CALL,R$ 152.00,20/02/2026,0.0%,1301241,10.24
BOVAO118,PUT,R$ 118.00,20/03/2026,32.1%,1287934,0
BOVAN146,PUT,R$ 146.00,20/02/2026,22.3%,1279480,9.09
BOVAN109,PUT,R$ 109.00,20/02/2026,38.4%,1277302,0
BOVAB173,CALL,R$ 173.00,20/02/2026,15.7%,1260173,47.5
BOVAM162W4,PUT,R$ 162.00,23/01/2026,16.6%,1253512,-31.48
BOVAN147,PUT,R$ 147.00,20/02/2026,21.6%,1243710,9.09
BOVAA161W4,CALL,R$ 161.00,23/01/2026,16.8%,1206483,54.76
BOVAO4,PUT,R$ 155.00,20/03/2026,17.9%,1206169,-11.11
BOVAB185,CALL,R$ 185.00,20/02/2026,21.1%,1177677,33.33
BOVAN112,PUT,R$ 112.00,20/02/2026,37.4%,1160948,0
BOVAX100,PUT,R$ 10.00,18/12/2026,92.6%,1158687,0
BOVAO115,PUT,R$ 115.00,20/03/2026,32.1%,1151077,0
BOVAC153,CALL,R$ 153.00,20/03/2026,11.4%,1149069,6.71
BOVAG150,CALL,R$ 150.00,17/07/2026,10.0%,1147964,0.89
BOVAO111,PUT,R$ 111.00,20/03/2026,36.2%,1147499,100
BOVAO150,PUT,R$ 150.00,20/03/2026,19.2%,1145364,-6.25
BOVAC15,CALL,R$ 160.00,20/03/2026,14.1%,1141993,11.17
BOVAO108,PUT,R$ 108.00,20/03/2026,37.7%,1114729,0
BOVAN119,PUT,R$ 119.00,20/02/2026,34.9%,1104202,0
BOVAO119,PUT,R$ 119.00,20/03/2026,32.3%,1102797,50
BOVAC118,CALL,R$ 118.00,20/03/2026,0.0%,1098488,1.6
BOVAA162W5,CALL,R$ 162.00,30/01/2026,15.0%,1060912,44.79
BOVAM160W4,PUT,R$ 160.00,23/01/2026,17.8%,1042578,-42.5
BOVAO101,PUT,R$ 101.00,20/03/2026,38.9%,1029001,0
BOVAN950,PUT,R$ 95.00,20/02/2026,42.8%,1021501,0
BOVAN149,PUT,R$ 149.00,20/02/2026,20.3%,1010659,6.66
BOVAB149,CALL,R$ 149.00,20/02/2026,0.0%,1009140,9.28
BOVAC117,CALL,R$ 117.00,20/03/2026,0.0%,1006595,-3.66
BOVAB147,CALL,R$ 147.00,20/02/2026,0.0%,1005485,3.47
BOVAN101,PUT,R$ 101.00,20/02/2026,65.5%,1003306,0
BOVAB205,CALL,R$ 205.00,20/02/2026,28.5%,1003043,50
BOVAN116,PUT,R$ 116.00,20/02/2026,35.8%,999770,-50
BOVAN141,PUT,R$ 141.00,20/02/2026,25.2%,986259,0
BOVAN102,PUT,R$ 102.00,20/02/2026,39.8%,970098,-50
BOVAN900,PUT,R$ 90.00,20/02/2026,46.1%,951500,0
BOVAN107,PUT,R$ 107.00,20/02/2026,40.8%,946472,0
BOVAB186,CALL,R$ 186.00,20/02/2026,21.5%,941820,37.5
BOVAW144,PUT,R$ 144.00,19/11/2026,25.7%,940000,-26.79
BOVAA162W4,CALL,R$ 162.00,23/01/2026,16.3%,934916,70.43
BOVAB123,CALL,R$ 123.00,20/02/2026,0.0%,933983,2.75
BOVAB148,CALL,R$ 148.00,20/02/2026,0.0%,921567,7.35
BOVAC122,CALL,R$ 122.00,20/03/2026,0.0%,919395,3.11
BOVAF170,CALL,R$ 170.00,19/06/2026,14.5%,915801,9.4
BOVAN143,PUT,R$ 143.00,20/02/2026,24.1%,902565,14.28
BOVAP115,PUT,R$ 115.00,17/04/2026,30.9%,886252,0
BOVAO152,PUT,R$ 152.00,20/03/2026,18.6%,860528,-9.09
BOVAB178,CALL,R$ 178.00,20/02/2026,17.9%,852873,35
BOVAB139,CALL,R$ 139.00,20/02/2026,0.0%,849508,5.05
BOVAB143,CALL,R$ 143.00,20/02/2026,0.0%,848185,6.72
BOVAC163,CALL,R$ 163.00,20/03/2026,14.4%,847837,15.47
BOVAB177,CALL,R$ 177.00,20/02/2026,17.3%,843746,39.13
BOVAN121,PUT,R$ 121.00,20/02/2026,35.4%,841770,0
BOVAB128,CALL,R$ 128.00,20/02/2026,0.0%,839963,2.44
BOVAN166,PUT,R$ 166.00,20/02/2026,16.0%,836558,-15.25
BOVAN142,PUT,R$ 142.00,20/02/2026,24.4%,828242,0
BOVAA167W4,CALL,R$ 167.00,23/01/2026,18.0%,822094,100
BOVAM160W5,PUT,R$ 160.00,30/01/2026,16.3%,819654,-29.11
BOVAB132,CALL,R$ 132.00,20/02/2026,0.0%,815199,3.83
BOVAB141,CALL,R$ 141.00,20/02/2026,0.0%,813141,5.58
BOVAG19,CALL,R$ 176.00,16/07/2027,11.7%,812763,1.72
BOVAB137,CALL,R$ 137.00,20/02/2026,0.0%,802197,4.56
BOVAC113,CALL,R$ 113.00,20/03/2026,0.0%,802000,6.52
BOVAB142,CALL,R$ 142.00,20/02/2026,0.0%,799310,6.1
BOVAM163W4,PUT,R$ 163.00,23/01/2026,16.3%,798558,-41.56
BOVAQ70,PUT,R$ 70.00,15/05/2026,46.6%,789260,0
BOVAN135,PUT,R$ 135.00,20/02/2026,28.5%,779805,33.33
BOVAB146,CALL,R$ 146.00,20/02/2026,0.0%,775215,7.18
BOVAB120,CALL,R$ 120.00,20/02/2026,0.0%,773361,2.72
BOVAO117,PUT,R$ 117.00,20/03/2026,32.7%,763290,-50
BOVAS19,PUT,R$ 176.00,16/07/2027,25.9%,755471,-11.76
BOVAN108,PUT,R$ 108.00,20/02/2026,39.4%,749101,0
BOVAB188,CALL,R$ 188.00,20/02/2026,22.4%,746390,50
BOVAQ162,PUT,R$ 162.00,15/05/2026,18.5%,733928,6.31
BOVAE162,CALL,R$ 162.00,15/05/2026,17.3%,730234,9.69
BOVAP157,PUT,R$ 158.00,17/04/2026,18.3%,712104,-8.25
BOVAN113,PUT,R$ 113.00,20/02/2026,35.4%,705021,-50
BOVAO154,PUT,R$ 154.00,20/03/2026,18.1%,703036,-11.49
BOVAN124,PUT,R$ 124.00,20/02/2026,32.6%,702047,0
BOVAN180,PUT,R$ 180.00,20/02/2026,23.2%,700842,-6.36
BOVAC119,CALL,R$ 119.00,20/03/2026,0.0%,700453,1.17
BOVAK141,CALL,R$ 141.00,19/11/2026,0.0%,700005,2.47
BOVAO105,PUT,R$ 105.00,20/03/2026,37.0%,693535,0
BOVAC152,CALL,R$ 152.00,20/03/2026,0.0%,693410,7.25
BOVAB200,CALL,R$ 200.00,20/02/2026,26.7%,691701,0
BOVAB131,CALL,R$ 131.00,20/02/2026,0.0%,688673,3.3
BOVAA166W5,CALL,R$ 166.00,30/01/2026,15.2%,685879,73.07
BOVAM156W4,PUT,R$ 156.00,23/01/2026,22.1%,672269,-33.33
BOVAE163,CALL,R$ 163.00,15/05/2026,14.2%,658548,-9.66
BOVAN138,PUT,R$ 138.00,20/02/2026,26.8%,658511,0
BOVAQ163,PUT,R$ 163.00,15/05/2026,19.1%,658005,-38.07
BOVAO830,PUT,R$ 83.00,20/03/2026,46.4%,658001,0
BOVAA168W4,CALL,R$ 168.00,23/01/2026,18.9%,655264,116.66
BOVAO960,PUT,R$ 96.00,20/03/2026,39.1%,650001,0
BOVAN114,PUT,R$ 114.00,20/02/2026,36.9%,644062,0
BOVAN990,PUT,R$ 99.00,20/02/2026,41.3%,622303,0
BOVAB215,CALL,R$ 215.00,20/02/2026,33.2%,620100,0
BOVAN159W1,PUT,R$ 159.00,06/02/2026,16.5%,619792,-15.38
BOVAC123,CALL,R$ 123.00,20/03/2026,0.0%,615000,0.44
BOVAB144,CALL,R$ 144.00,20/02/2026,0.0%,611538,5.16
BOVAC150,CALL,R$ 150.00,20/03/2026,0.0%,609664,8.05
BOVAO163,PUT,R$ 163.00,20/03/2026,16.9%,605868,-11.29
BOVAN157W1,PUT,R$ 157.00,06/02/2026,17.2%,605609,-12.76
BOVAN167,PUT,R$ 167.00,20/02/2026,16.0%,605372,-11.87
BOVAO990,PUT,R$ 99.00,20/03/2026,39.7%,605001,0
BOVAB125,CALL,R$ 125.00,20/02/2026,0.0%,604545,3.4
BOVAO122,PUT,R$ 122.00,20/03/2026,29.9%,602250,0
BOVAM159W4,PUT,R$ 159.00,23/01/2026,18.4%,602098,-43.47
BOVAB157W1,CALL,R$ 157.00,06/02/2026,14.6%,600911,16.96
BOVAO102,PUT,R$ 102.00,20/03/2026,38.3%,600501,0
BOVAB159W1,CALL,R$ 159.00,06/02/2026,14.6%,600100,23.09
BOVAN168,PUT,R$ 168.00,20/02/2026,16.2%,599569,-14.64
BOVAA163W4,CALL,R$ 163.00,23/01/2026,16.2%,597022,100
BOVAB181,CALL,R$ 181.00,20/02/2026,19.2%,589627,38.46
BOVAB179,CALL,R$ 179.00,20/02/2026,18.3%,588773,33.33
BOVAB133,CALL,R$ 133.00,20/02/2026,0.0%,587637,3.59
BOVAF215,CALL,R$ 215.00,19/06/2026,19.5%,585016,22.22
BOVAC180,CALL,R$ 180.00,20/03/2026,16.4%,584362,-25
BOVAA170W4,CALL,R$ 170.00,23/01/2026,22.0%,577448,100
BOVAO157,PUT,R$ 157.00,20/03/2026,17.5%,576146,-12.12
BOVAF115,CALL,R$ 115.00,19/06/2026,0.0%,575756,0.11
BOVAC166,CALL,R$ 166.00,20/03/2026,14.6%,574395,20.44
BOVAM155W4,PUT,R$ 155.00,23/01/2026,23.5%,572954,0
BOVAC157,CALL,R$ 157.00,20/03/2026,13.5%,571315,9.58
BOVAM157W4,PUT,R$ 157.00,23/01/2026,20.6%,565688,-22.22
BOVAB184,CALL,R$ 184.00,20/02/2026,20.7%,563279,40
BOVAP930,PUT,R$ 93.00,17/04/2026,39.6%,555000,0
BOVAK188,CALL,R$ 180.00,19/11/2027,6.1%,543902,-24.07
BOVAP160,PUT,R$ 160.00,17/04/2026,18.2%,543705,-32.28
BOVAO15,PUT,R$ 160.00,20/03/2026,17.1%,543496,-13.59
BOVAO158,PUT,R$ 158.00,20/03/2026,17.4%,536072,-11.68
BOVAN126,PUT,R$ 126.00,20/02/2026,33.9%,533826,0
BOVAN139,PUT,R$ 139.00,20/02/2026,26.3%,532480,25
BOVAB100,CALL,R$ 100.00,20/02/2026,0.0%,520396,1.53
BOVAN200,PUT,R$ 200.00,20/02/2026,39.3%,512507,-0.31
BOVAR115,PUT,R$ 115.00,19/06/2026,27.8%,511500,-23.07
BOVAA169W4,CALL,R$ 169.00,23/01/2026,20.4%,511237,33.33
BOVAR215,PUT,R$ 215.00,19/06/2026,28.8%,510000,-9.31
BOVAO109,PUT,R$ 109.00,20/03/2026,39.8%,486002,0
BOVAA164W5,CALL,R$ 164.00,30/01/2026,14.9%,484759,61.16
BOVAX1,PUT,R$ 135.00,18/12/2026,28.1%,484290,-18.09
BOVAP900,PUT,R$ 90.00,17/04/2026,39.2%,483750,0
BOVAW100,PUT,R$ 100.00,19/11/2026,34.8%,474287,-87.5
BOVAB134,CALL,R$ 134.00,20/02/2026,0.0%,474254,4.65
BOVAP170,PUT,R$ 170.00,17/04/2026,18.3%,468914,-7.23
BOVAN132,PUT,R$ 132.00,20/02/2026,30.5%,466313,0
BOVAC165,CALL,R$ 165.00,20/03/2026,14.5%,462118,19.31
BOVAA178W4,CALL,R$ 178.00,23/01/2026,32.8%,460508,100
BOVAN104,PUT,R$ 104.00,20/02/2026,43.6%,460000,0
BOVAN117,PUT,R$ 117.00,20/02/2026,36.0%,457129,0
BOVAC164,CALL,R$ 164.00,20/03/2026,14.5%,454026,18.14
BOVAO107,PUT,R$ 107.00,20/03/2026,37.9%,446902,0
BOVAL169,CALL,R$ 170.00,18/12/2026,16.2%,444765,-0.05
BOVAE174,CALL,R$ 174.00,15/05/2026,15.4%,444086,13.69
BOVAO120,PUT,R$ 120.00,20/03/2026,31.4%,438902,0
BOVAA168W5,CALL,R$ 168.00,30/01/2026,15.8%,432920,62.96
BOVAN103,PUT,R$ 103.00,20/02/2026,44.4%,431501,0
BOVAM162W5,PUT,R$ 162.00,30/01/2026,15.8%,430260,-26.71
BOVAQ131,PUT,R$ 131.00,15/05/2026,23.7%,428510,-4
BOVAO106,PUT,R$ 106.00,20/03/2026,36.1%,425801,0
BOVAQ147,PUT,R$ 147.00,15/05/2026,20.1%,425272,-11.23
BOVAA152W4,CALL,R$ 152.00,23/01/2026,0.0%,414796,11.26
BOVAC158,CALL,R$ 158.00,20/03/2026,13.9%,410941,10.55
BOVAM154W4,PUT,R$ 154.00,23/01/2026,24.8%,410639,0
BOVAC141,CALL,R$ 142.00,20/03/2026,0.0%,410095,4.34
BOVAN133,PUT,R$ 133.00,20/02/2026,29.6%,405501,0
BOVAA176W4,CALL,R$ 176.00,23/01/2026,29.2%,404964,0
BOVAW43,PUT,R$ 139.00,19/11/2026,24.2%,404511,-14.24
BOVAM152W5,PUT,R$ 152.00,30/01/2026,21.7%,403184,-14.28
BOVAO980,PUT,R$ 98.00,20/03/2026,39.1%,400001,0
BOVAD140,CALL,R$ 140.00,17/04/2026,0.0%,397978,4.98
BOVAO900,PUT,R$ 90.00,20/03/2026,42.1%,397301,0
BOVAN128,PUT,R$ 128.00,20/02/2026,32.0%,396386,0
BOVAJ16,CALL,R$ 160.00,16/10/2026,14.0%,393737,11.05
BOVAC175,CALL,R$ 175.00,20/03/2026,15.3%,392375,26.16
BOVAD200,CALL,R$ 200.00,17/04/2026,19.6%,392146,0
BOVAA170W5,CALL,R$ 170.00,30/01/2026,17.1%,388792,52.94
BOVAA171W4,CALL,R$ 171.00,23/01/2026,22.8%,387189,25
BOVAC172,CALL,R$ 172.00,20/03/2026,15.0%,386285,26.25
BOVAC170,CALL,R$ 170.00,20/03/2026,14.8%,384296,26.19
BOVAC16,CALL,R$ 168.00,20/03/2026,14.7%,384171,20.36
BOVAA166W4,CALL,R$ 166.00,23/01/2026,16.9%,381053,135.71
BOVAX51,PUT,R$ 165.00,18/12/2026,25.6%,380083,-5.98
BOVAN940,PUT,R$ 94.00,20/02/2026,42.1%,380000,0
BOVAO140,PUT,R$ 140.00,20/03/2026,22.8%,372749,0
BOVAO156,PUT,R$ 156.00,20/03/2026,17.7%,365724,-13.04
BOVAB183,CALL,R$ 183.00,20/02/2026,20.1%,361777,27.27
BOVAM172W4,PUT,R$ 172.00,23/01/2026,25.5%,360061,-12.07
BOVAN920,PUT,R$ 92.00,20/02/2026,44.6%,360000,0
BOVAB136,CALL,R$ 136.00,20/02/2026,0.0%,359422,3.45
BOVAS150,PUT,R$ 150.00,17/07/2026,19.7%,358496,-57.5
BOVAT15,PUT,R$ 150.00,21/08/2026,21.3%,357993,-9.54
BOVAO116,PUT,R$ 116.00,20/03/2026,33.4%,357632,0
BOVAB127,CALL,R$ 127.00,20/02/2026,0.0%,357452,3.08
BOVAN137,PUT,R$ 137.00,20/02/2026,26.4%,355063,-25
BOVAP7,PUT,R$ 119.00,17/04/2026,29.2%,354300,0
BOVAG125,CALL,R$ 125.00,17/07/2026,0.0%,351535,5.61
BOVAA174W4,CALL,R$ 174.00,23/01/2026,25.9%,347795,0
BOVAA160W4,CALL,R$ 160.00,23/01/2026,17.3%,343462,48.11
BOVAS100,PUT,R$ 100.00,16/07/2027,31.0%,338853,-14.75
BOVAO162,PUT,R$ 162.00,20/03/2026,17.0%,338119,-13.7
BOVAN144,PUT,R$ 144.00,20/02/2026,23.4%,338090,0
BOVAC176,CALL,R$ 176.00,20/03/2026,15.6%,336421,21.05
BOVAC5,CALL,R$ 159.00,20/03/2026,14.1%,335085,12.56
BOVAB182,CALL,R$ 182.00,20/02/2026,19.7%,333209,30.76
BOVAA155W4,CALL,R$ 155.00,23/01/2026,22.5%,331997,16.57
BOVAN136,PUT,R$ 136.00,20/02/2026,26.7%,330707,0
BOVAC173,CALL,R$ 173.00,20/03/2026,15.1%,327895,20.56
BOVAC162,CALL,R$ 162.00,20/03/2026,14.3%,322919,18.72
BOVAC1,CALL,R$ 130.00,20/03/2026,0.0%,322449,3.5
BOVAG18,CALL,R$ 165.00,17/07/2026,13.6%,321100,5.76
BOVAP940,PUT,R$ 94.00,17/04/2026,38.3%,320001,0
BOVAO133,PUT,R$ 133.00,20/03/2026,25.7%,319708,-40
BOVAM164W5,PUT,R$ 164.00,30/01/2026,15.6%,317983,-28.1
BOVAS18,PUT,R$ 165.00,17/07/2026,19.6%,317400,2.36
BOVAO164,PUT,R$ 164.00,20/03/2026,16.9%,316730,-11.79
BOVAX15,PUT,R$ 150.00,18/12/2026,26.1%,311956,-7.82
BOVAM158W5,PUT,R$ 158.00,30/01/2026,17.1%,309105,-21.05
BOVAX154,PUT,R$ 155.00,18/12/2026,25.5%,309054,10
BOVAO165,PUT,R$ 165.00,20/03/2026,16.9%,308930,-11.08
BOVAA172W4,CALL,R$ 172.00,23/01/2026,23.7%,308698,-33.33
BOVAP950,PUT,R$ 95.00,17/04/2026,40.1%,308000,-50
BOVAB800,CALL,R$ 80.00,20/02/2026,0.0%,305956,1.63
BOVAO135,PUT,R$ 135.00,20/03/2026,25.0%,305691,0
BOVAJ17,CALL,R$ 170.00,16/10/2026,16.6%,305200,6.64
BOVAO995,PUT,R$ 99.50,20/03/2026,37.2%,301000,0
BOVAN131,PUT,R$ 131.00,20/02/2026,31.4%,300547,0
BOVAP116,PUT,R$ 116.00,17/04/2026,30.2%,300002,0
BOVAP870,PUT,R$ 87.00,17/04/2026,47.4%,300001,100
BOVAO985,PUT,R$ 98.50,20/03/2026,37.3%,300000,0
BOVAC199,CALL,R$ 199.00,20/03/2026,21.7%,295300,0
BOVAB121,CALL,R$ 121.00,20/02/2026,0.0%,294236,1.96
BOVAC161,CALL,R$ 161.00,20/03/2026,14.2%,289546,12.87
BOVAH15,CALL,R$ 150.00,21/08/2026,0.0%,289477,0.56
BOVAA157W4,CALL,R$ 157.00,23/01/2026,20.4%,288525,19.26
BOVAC98,CALL,R$ 174.00,20/03/2026,15.2%,288342,26.01
BOVAB191,CALL,R$ 191.00,20/02/2026,23.7%,287099,16.66
BOVAP960,PUT,R$ 96.00,17/04/2026,40.3%,283000,0
BOVAC178,CALL,R$ 178.00,20/03/2026,15.9%,281908,22.97
BOVAO125,PUT,R$ 125.00,20/03/2026,29.3%,279826,-40
BOVAX159,PUT,R$ 160.00,18/12/2026,25.6%,279190,-4.25
BOVAA176W5,CALL,R$ 176.00,30/01/2026,22.0%,278976,60
BOVAM154W5,PUT,R$ 154.00,30/01/2026,19.9%,277882,0
BOVAC120,CALL,R$ 120.00,20/03/2026,0.0%,277436,3.04
BOVAB189,CALL,R$ 189.00,20/02/2026,22.7%,275841,50
BOVAO112,PUT,R$ 112.00,20/03/2026,34.9%,275371,0
BOVAD120,CALL,R$ 120.00,17/04/2026,0.0%,274752,2.48
BOVAB129,CALL,R$ 129.00,20/02/2026,0.0%,274632,3.42
BOVAC135,CALL,R$ 135.00,20/03/2026,0.0%,272448,4.76
BOVAN134,PUT,R$ 134.00,20/02/2026,27.9%,269344,50
BOVAB187,CALL,R$ 187.00,20/02/2026,22.1%,266358,37.5
BOVAM153W4,PUT,R$ 153.00,23/01/2026,26.6%,263867,0
BOVAA116W4,CALL,R$ 116.00,23/01/2026,103.5%,262701,8.33
BOVAD160,CALL,R$ 160.00,17/04/2026,14.5%,262297,13
BOVAT7,PUT,R$ 135.00,21/08/2026,23.6%,261806,-11.11
BOVAP14,PUT,R$ 142.00,17/04/2026,19.5%,261302,-12.82
BOVAP80,PUT,R$ 80.00,17/04/2026,46.7%,258480,0
BOVAM150W4,PUT,R$ 150.00,23/01/2026,33.1%,257964,0
BOVAD15,CALL,R$ 150.00,17/04/2026,0.0%,257116,4.82
BOVAM165W4,PUT,R$ 165.00,23/01/2026,16.7%,256678,-28.48
BOVAC127,CALL,R$ 127.00,20/03/2026,0.0%,253195,4.03
BOVAM152W4,PUT,R$ 152.00,23/01/2026,26.3%,250145,0
BOVAD14,CALL,R$ 142.00,17/04/2026,18.9%,247848,-1.86
BOVAO114,PUT,R$ 114.00,20/03/2026,33.5%,247587,0
BOVAA159W4,CALL,R$ 159.00,23/01/2026,18.2%,247254,30.84
BOVAX169,PUT,R$ 170.00,18/12/2026,25.9%,242983,-6.53
BOVAM164W4,PUT,R$ 164.00,23/01/2026,16.3%,242798,-36.97
BOVAB124,CALL,R$ 124.00,20/02/2026,0.0%,241694,2.54
BOVAP990,PUT,R$ 99.00,17/04/2026,37.2%,240002,0
BOVAN175,PUT,R$ 175.00,20/02/2026,19.5%,238633,-8.24
BOVAC171,CALL,R$ 171.00,20/03/2026,14.9%,237944,-38.63
BOVAB115,CALL,R$ 115.00,20/02/2026,0.0%,235966,2.15
